id_no,date,stock_name,price
863,22-06-2022,AAPL,1182
864,23-06-2022,AAPL,1183
865,24-06-2022,AAPL,1184
866,25-06-2022,AAPL,1185
867,26-06-2022,AAPL,1186
868,27-06-2022,AAPL,1187
869,28-06-2022,AAPL,1188
870,29-06-2022,AAPL,1189
871,30-06-2022,AAPL,1190
872,01-07-2022,AAPL,1191
873,02-07-2022,AAPL,1192
874,03-07-2022,AAPL,1193
875,04-07-2022,AAPL,1194
876,05-07-2022,AAPL,1195
877,06-07-2022,AAPL,1196
878,07-07-2022,AAPL,1197
879,08-07-2022,AAPL,1198
880,09-07-2022,AAPL,1199
881,10-07-2022,AAPL,1200
882,11-07-2022,AAPL,1201
883,12-07-2022,AAPL,1202
884,13-07-2022,AAPL,1203
885,14-07-2022,AAPL,1204
886,15-07-2022,AAPL,1205
887,16-07-2022,AAPL,1206
888,17-07-2022,AAPL,1207
889,18-07-2022,AAPL,1208
890,19-07-2022,AAPL,1209
891,20-07-2022,AAPL,1210
892,21-07-2022,AAPL,1211
893,22-07-2022,AAPL,1212
894,23-07-2022,AAPL,1213
895,24-07-2022,AAPL,1214
896,25-07-2022,AAPL,1215
897,26-07-2022,AAPL,1216
898,27-07-2022,AAPL,1217
899,28-07-2022,AAPL,1218
900,29-07-2022,AAPL,1219
901,30-07-2022,AAPL,1220
902,31-07-2022,AAPL,1221
903,01-08-2022,AAPL,1222
904,02-08-2022,AAPL,1223
905,03-08-2022,AAPL,1224
906,04-08-2022,AAPL,1225
907,05-08-2022,AAPL,1226
908,06-08-2022,AAPL,1227
909,07-08-2022,AAPL,1228
910,08-08-2022,AAPL,1229
911,09-08-2022,AAPL,1230
912,10-08-2022,AAPL,1231
913,11-08-2022,AAPL,1232
914,12-08-2022,AAPL,1233
915,13-08-2022,AAPL,1234
916,14-08-2022,AAPL,1235
917,15-08-2022,AAPL,1236
918,16-08-2022,AAPL,1237
919,17-08-2022,AAPL,1238
920,18-08-2022,AAPL,1239
921,19-08-2022,AAPL,1240
922,20-08-2022,AAPL,1241
923,21-08-2022,AAPL,1242
924,22-08-2022,AAPL,1243
925,23-08-2022,AAPL,1244
926,24-08-2022,AAPL,1245
927,25-08-2022,AAPL,1246
928,26-08-2022,AAPL,1247
929,27-08-2022,AAPL,1248
930,28-08-2022,AAPL,1249
931,29-08-2022,AAPL,1250
932,30-08-2022,AAPL,1251
933,31-08-2022,AAPL,1252
934,01-09-2022,AAPL,1253
935,02-09-2022,AAPL,1254
936,03-09-2022,AAPL,1255
937,04-09-2022,AAPL,1256
938,05-09-2022,AAPL,1257
939,06-09-2022,AAPL,1258
940,07-09-2022,AAPL,1259
941,08-09-2022,AAPL,1260
942,09-09-2022,AAPL,1261
943,10-09-2022,AAPL,1262
944,11-09-2022,AAPL,1263
945,12-09-2022,AAPL,1264
946,13-09-2022,AAPL,1265
947,14-09-2022,AAPL,1266
948,15-09-2022,AAPL,1267
949,16-09-2022,AAPL,1268
950,17-09-2022,AAPL,1269
951,18-09-2022,AAPL,1270
952,19-09-2022,AAPL,1271
953,20-09-2022,AAPL,1272
954,21-09-2022,AAPL,1273
955,22-09-2022,AAPL,1274
956,23-09-2022,AAPL,1275
957,24-09-2022,AAPL,1276
958,25-09-2022,AAPL,1277
959,26-09-2022,AAPL,1278
960,27-09-2022,AAPL,1279
961,28-09-2022,AAPL,1280
962,29-09-2022,AAPL,1281
963,30-09-2022,AAPL,1282
964,01-10-2022,AAPL,1283
965,02-10-2022,AAPL,1284
966,03-10-2022,AAPL,1285
967,04-10-2022,AAPL,1286
968,05-10-2022,AAPL,1287
969,06-10-2022,AAPL,1288
970,07-10-2022,AAPL,1289
971,08-10-2022,AAPL,1290
972,09-10-2022,AAPL,1291
973,10-10-2022,AAPL,1292
974,11-10-2022,AAPL,1293
975,12-10-2022,AAPL,1294
976,13-10-2022,AAPL,1295
977,14-10-2022,AAPL,1296
978,15-10-2022,AAPL,1297
979,16-10-2022,AAPL,1298
980,17-10-2022,AAPL,1299
981,18-10-2022,AAPL,1300
982,19-10-2022,AAPL,1301
983,20-10-2022,AAPL,1302
984,21-10-2022,AAPL,1303
985,22-10-2022,AAPL,1304
986,23-10-2022,AAPL,1305
987,24-10-2022,AAPL,1306
988,25-10-2022,AAPL,1307
989,26-10-2022,AAPL,1308
990,27-10-2022,AAPL,1309
991,28-10-2022,AAPL,1310
992,29-10-2022,AAPL,1311
993,30-10-2022,AAPL,1312
994,31-10-2022,AAPL,1313
995,01-11-2022,AAPL,1314
996,02-11-2022,AAPL,1315
997,03-11-2022,AAPL,1316
998,04-11-2022,AAPL,1317
999,05-11-2022,AAPL,1318
1000,06-11-2022,AAPL,1319
1001,07-11-2022,AAPL,1320
1002,08-11-2022,AAPL,1321
1003,09-11-2022,AAPL,1322
1004,10-11-2022,AAPL,1323
1005,11-11-2022,AAPL,1324
1006,12-11-2022,AAPL,1325
1007,13-11-2022,AAPL,1326
1008,14-11-2022,AAPL,1327
1009,15-11-2022,AAPL,1328
1010,16-11-2022,AAPL,1329
1011,17-11-2022,AAPL,1330
1012,18-11-2022,AAPL,1331
1013,19-11-2022,AAPL,1332
1014,20-11-2022,AAPL,1333
1015,21-11-2022,AAPL,1334
1016,22-11-2022,AAPL,1335
1017,23-11-2022,AAPL,1336
1018,24-11-2022,AAPL,1337
1019,25-11-2022,AAPL,1338
1020,26-11-2022,AAPL,1339
1021,27-11-2022,AAPL,1340
1022,28-11-2022,AAPL,1341
1023,29-11-2022,AAPL,1342
1024,30-11-2022,AAPL,1343
1025,01-12-2022,AAPL,1344
1026,02-12-2022,AAPL,1345
1027,03-12-2022,AAPL,1346
1028,04-12-2022,AAPL,1347
1029,05-12-2022,AAPL,1348
1030,06-12-2022,AAPL,1349
1031,07-12-2022,AAPL,1350
1032,08-12-2022,AAPL,1351
1033,09-12-2022,AAPL,1352
1034,10-12-2022,AAPL,1353
1035,11-12-2022,AAPL,1354
1036,12-12-2022,AAPL,1355
1037,13-12-2022,AAPL,1356
1038,14-12-2022,AAPL,1357
1039,15-12-2022,AAPL,1358
1040,16-12-2022,AAPL,1359
1041,17-12-2022,AAPL,1360
1042,18-12-2022,AAPL,1361
1043,19-12-2022,AAPL,1362
1044,20-12-2022,AAPL,1363
1045,21-12-2022,AAPL,1364
1046,22-12-2022,AAPL,1365
1047,23-12-2022,AAPL,1366
1048,24-12-2022,AAPL,1367
1049,25-12-2022,AAPL,1368
1050,26-12-2022,AAPL,1369
1051,27-12-2022,AAPL,1370
1052,28-12-2022,AAPL,1371
1053,29-12-2022,AAPL,1372
1054,30-12-2022,AAPL,1373
1055,31-12-2022,AAPL,1374
1056,01-01-2023,AAPL,1375
1057,02-01-2023,AAPL,1376
1058,03-01-2023,AAPL,1377
1059,04-01-2023,AAPL,1378
1060,05-01-2023,AAPL,1379
1061,06-01-2023,AAPL,1380
1062,07-01-2023,AAPL,1381
1063,08-01-2023,AAPL,1382
1064,09-01-2023,AAPL,1383
1065,10-01-2023,AAPL,1384
1066,11-01-2023,AAPL,1385
1067,12-01-2023,AAPL,1386
1068,13-01-2023,AAPL,1387
1069,14-01-2023,AAPL,1388
1070,15-01-2023,AAPL,1389
1071,16-01-2023,AAPL,1390
1072,17-01-2023,AAPL,1391
1073,18-01-2023,AAPL,1392
1074,19-01-2023,AAPL,1393
1075,20-01-2023,AAPL,1394
1076,21-01-2023,AAPL,1395
1077,22-01-2023,AAPL,1396
1078,23-01-2023,AAPL,1397
1079,24-01-2023,AAPL,1398
1080,25-01-2023,AAPL,1399
1081,26-01-2023,AAPL,1400
1082,27-01-2023,AAPL,1401
1083,28-01-2023,AAPL,1402
1084,29-01-2023,AAPL,1403
1085,30-01-2023,AAPL,1404
1086,31-01-2023,AAPL,1405
1087,01-02-2023,AAPL,1406
1088,02-02-2023,AAPL,1407
1089,03-02-2023,AAPL,1408
1090,04-02-2023,AAPL,1409
1091,05-02-2023,AAPL,1410
1092,06-02-2023,AAPL,1411
1093,07-02-2023,AAPL,1412
1094,08-02-2023,AAPL,1413
1095,09-02-2023,AAPL,1414
1096,10-02-2023,AAPL,1415
1097,11-02-2023,AAPL,1416
1098,12-02-2023,AAPL,1417
1099,13-02-2023,AAPL,1418
1100,14-02-2023,AAPL,1419
1101,15-02-2023,AAPL,1420
1102,16-02-2023,AAPL,1421
1103,17-02-2023,AAPL,1422
1104,18-02-2023,AAPL,1423
1105,19-02-2023,AAPL,1424
1106,20-02-2023,AAPL,1425
1107,21-02-2023,AAPL,1426
1108,22-02-2023,AAPL,1427
1109,23-02-2023,AAPL,1428
1110,24-02-2023,AAPL,1429
1111,25-02-2023,AAPL,1430
1112,26-02-2023,AAPL,1431
1113,27-02-2023,AAPL,1432
1114,28-02-2023,AAPL,1433
1115,01-03-2023,AAPL,1434
1116,02-03-2023,AAPL,1435
1117,03-03-2023,AAPL,1436
1118,04-03-2023,AAPL,1437
1119,05-03-2023,AAPL,1438
1120,06-03-2023,AAPL,1439
1121,07-03-2023,AAPL,1440
1122,08-03-2023,AAPL,1441
1123,09-03-2023,AAPL,1442
1124,10-03-2023,AAPL,1443
1125,11-03-2023,AAPL,1444
1126,12-03-2023,AAPL,1445
1127,13-03-2023,AAPL,1446
1128,14-03-2023,AAPL,1447
1129,15-03-2023,AAPL,1448
1130,16-03-2023,AAPL,1449
1131,17-03-2023,AAPL,1450
1132,18-03-2023,AAPL,1451
1133,19-03-2023,AAPL,1452
1134,20-03-2023,AAPL,1453
1135,21-03-2023,AAPL,1454
1136,22-03-2023,AAPL,1455
1137,23-03-2023,AAPL,1456
1138,24-03-2023,AAPL,1457
1139,25-03-2023,AAPL,1458
1140,26-03-2023,AAPL,1459
1141,27-03-2023,AAPL,1460
1142,28-03-2023,AAPL,1461
1143,29-03-2023,AAPL,1462
1144,30-03-2023,AAPL,1463
1145,31-03-2023,AAPL,1464
1146,01-04-2023,AAPL,1465
1147,02-04-2023,AAPL,1466
1148,03-04-2023,AAPL,1467
1149,04-04-2023,AAPL,1468
1150,05-04-2023,AAPL,1469
1151,06-04-2023,AAPL,1470
1152,07-04-2023,AAPL,1471
1153,08-04-2023,AAPL,1472
1154,09-04-2023,AAPL,1473
1155,10-04-2023,AAPL,1474
1156,11-04-2023,AAPL,1475
1157,12-04-2023,AAPL,1476
1158,13-04-2023,AAPL,1477
1159,14-04-2023,AAPL,1478
1160,15-04-2023,AAPL,1479
1161,16-04-2023,AAPL,1480
1162,17-04-2023,AAPL,1481
1163,18-04-2023,AAPL,1482
1164,19-04-2023,AAPL,1483
1165,20-04-2023,AAPL,1484
1166,21-04-2023,AAPL,1485
1167,22-04-2023,AAPL,1486
1168,23-04-2023,AAPL,1487
1169,24-04-2023,AAPL,1488
1170,25-04-2023,AAPL,1489
1171,26-04-2023,AAPL,1490
1172,27-04-2023,AAPL,1491
1173,28-04-2023,AAPL,1492
1174,29-04-2023,AAPL,1493
1175,30-04-2023,AAPL,1494
1176,01-05-2023,AAPL,1495
1177,02-05-2023,AAPL,1496
1178,03-05-2023,AAPL,1497
1179,04-05-2023,AAPL,1498
1180,05-05-2023,AAPL,1499
1181,06-05-2023,AAPL,1500
1182,07-05-2023,AAPL,1501
1183,08-05-2023,AAPL,1502
1184,09-05-2023,AAPL,1503
1185,10-05-2023,AAPL,1504
1186,11-05-2023,AAPL,1505
1187,12-05-2023,AAPL,1506
1188,13-05-2023,AAPL,1507
1189,14-05-2023,AAPL,1508
1190,15-05-2023,AAPL,1509
1191,16-05-2023,AAPL,1510
1192,17-05-2023,AAPL,1511
1193,18-05-2023,AAPL,1512
1194,19-05-2023,AAPL,1513
1195,20-05-2023,AAPL,1514
1196,21-05-2023,AAPL,1515
1197,22-05-2023,AAPL,1516
1198,23-05-2023,AAPL,1517
1199,24-05-2023,AAPL,1518
1200,25-05-2023,AAPL,1519
1201,26-05-2023,AAPL,1520
1202,27-05-2023,AAPL,1521
1203,28-05-2023,AAPL,1522
1204,29-05-2023,AAPL,1523
1205,30-05-2023,AAPL,1524
1206,31-05-2023,AAPL,1525
1207,01-06-2023,AAPL,1526
1208,02-06-2023,AAPL,1527
1209,03-06-2023,AAPL,1528
1210,04-06-2023,AAPL,1529
1211,05-06-2023,AAPL,1530
1212,06-06-2023,AAPL,1531
1213,07-06-2023,AAPL,1532
1214,08-06-2023,AAPL,1533
1215,09-06-2023,AAPL,1534
1216,10-06-2023,AAPL,1535
1217,11-06-2023,AAPL,1536
1218,12-06-2023,AAPL,1537
1219,13-06-2023,AAPL,1538
1220,14-06-2023,AAPL,1539
1221,15-06-2023,AAPL,1540
1222,16-06-2023,AAPL,1541
1223,17-06-2023,AAPL,1542
1224,18-06-2023,AAPL,1543
1225,19-06-2023,AAPL,1544
1226,20-06-2023,AAPL,1545
1227,21-06-2023,AAPL,1546
1228,22-06-2023,AAPL,1547
1229,23-06-2023,AAPL,1548
1230,24-06-2023,AAPL,1549
1231,25-06-2023,AAPL,1550
1232,26-06-2023,AAPL,1551
1233,27-06-2023,AAPL,1552
1234,28-06-2023,AAPL,1553
1235,29-06-2023,AAPL,1554
1236,30-06-2023,AAPL,1555
1237,01-07-2023,AAPL,1556
1238,02-07-2023,AAPL,1557
1239,03-07-2023,AAPL,1558
1240,04-07-2023,AAPL,1559
1241,05-07-2023,AAPL,1560
1242,06-07-2023,AAPL,1561
1243,07-07-2023,AAPL,1562
1244,08-07-2023,AAPL,1563
1245,09-07-2023,AAPL,1564
1246,10-07-2023,AAPL,1565
1247,11-07-2023,AAPL,1566
1248,12-07-2023,AAPL,1567
1249,13-07-2023,AAPL,1568
1250,14-07-2023,AAPL,1569
1251,15-07-2023,AAPL,1570
1252,16-07-2023,AAPL,1571
1253,17-07-2023,AAPL,1572
1254,18-07-2023,AAPL,1573
1255,19-07-2023,AAPL,1574
1256,20-07-2023,AAPL,1575
1257,21-07-2023,AAPL,1576
1258,22-07-2023,AAPL,1577
1259,23-07-2023,AAPL,1578
1260,24-07-2023,AAPL,1579
1261,25-07-2023,AAPL,1580
1262,26-07-2023,AAPL,1581
1263,27-07-2023,AAPL,1582
1264,28-07-2023,AAPL,1583
1265,29-07-2023,AAPL,1584
1266,30-07-2023,AAPL,1585
1267,31-07-2023,AAPL,1586
1268,01-08-2023,AAPL,1587
1269,02-08-2023,AAPL,1588
1270,03-08-2023,AAPL,1589
1271,04-08-2023,AAPL,1590
1272,05-08-2023,AAPL,1591
1273,06-08-2023,AAPL,1592
1274,07-08-2023,AAPL,1593
1275,08-08-2023,AAPL,1594
1276,09-08-2023,AAPL,1595
1277,10-08-2023,AAPL,1596
1278,11-08-2023,AAPL,1597
1279,12-08-2023,AAPL,1598
1280,13-08-2023,AAPL,1599
1281,14-08-2023,AAPL,1600
1282,15-08-2023,AAPL,1601
1283,16-08-2023,AAPL,1602
1284,17-08-2023,AAPL,1603
1285,18-08-2023,AAPL,1604
1286,19-08-2023,AAPL,1605
1287,20-08-2023,AAPL,1606
1288,21-08-2023,AAPL,1607
1289,22-08-2023,AAPL,1608
1290,23-08-2023,AAPL,1609
1291,24-08-2023,AAPL,1610
1292,25-08-2023,AAPL,1611
1293,26-08-2023,AAPL,1612
1294,27-08-2023,AAPL,1613
1295,28-08-2023,AAPL,1614
1296,29-08-2023,AAPL,1615
1297,30-08-2023,AAPL,1616
1298,31-08-2023,AAPL,1617
1299,01-09-2023,AAPL,1618
1300,02-09-2023,AAPL,1619
1301,03-09-2023,AAPL,1620
1302,04-09-2023,AAPL,1621
1303,05-09-2023,AAPL,1622
1304,06-09-2023,AAPL,1623
1305,07-09-2023,AAPL,1624
1306,08-09-2023,AAPL,1625
1307,09-09-2023,AAPL,1626
1308,10-09-2023,AAPL,1627
1309,11-09-2023,AAPL,1628
1310,12-09-2023,AAPL,1629
1311,13-09-2023,AAPL,1630
1312,14-09-2023,AAPL,1631
1313,15-09-2023,AAPL,1632
1314,16-09-2023,AAPL,1633
1315,17-09-2023,AAPL,1634
1316,18-09-2023,AAPL,1635
1317,19-09-2023,AAPL,1636
1318,20-09-2023,AAPL,1637
1319,21-09-2023,AAPL,1638
1320,22-09-2023,AAPL,1639
1321,23-09-2023,AAPL,1640
1322,24-09-2023,AAPL,1641
1323,25-09-2023,AAPL,1642
1324,26-09-2023,AAPL,1643
1325,27-09-2023,AAPL,1644
1326,28-09-2023,AAPL,1645
1327,29-09-2023,AAPL,1646
1328,30-09-2023,AAPL,1647
1329,01-10-2023,AAPL,1648
1330,02-10-2023,AAPL,1649
1331,03-10-2023,AAPL,1650
1332,04-10-2023,AAPL,1651
1333,05-10-2023,AAPL,1652
1334,06-10-2023,AAPL,1653
1335,07-10-2023,AAPL,1654
1336,08-10-2023,AAPL,1655
1337,09-10-2023,AAPL,1656
1338,10-10-2023,AAPL,1657
1339,11-10-2023,AAPL,1658
1340,12-10-2023,AAPL,1659
1341,13-10-2023,AAPL,1660
1342,14-10-2023,AAPL,1661
1343,15-10-2023,AAPL,1662
1344,16-10-2023,AAPL,1663
1345,17-10-2023,AAPL,1664
1346,18-10-2023,AAPL,1665
1347,19-10-2023,AAPL,1666
1348,20-10-2023,AAPL,1667
1349,21-10-2023,AAPL,1668
1350,22-10-2023,AAPL,1669
1351,23-10-2023,AAPL,1670
1352,24-10-2023,AAPL,1671
1353,25-10-2023,AAPL,1672
1354,26-10-2023,AAPL,1673
1355,27-10-2023,AAPL,1674
1356,28-10-2023,AAPL,1675
1357,29-10-2023,AAPL,1676
1358,30-10-2023,AAPL,1677
1359,31-10-2023,AAPL,1678
1360,01-11-2023,AAPL,1679
1361,02-11-2023,AAPL,1680
1362,03-11-2023,AAPL,1681
1363,04-11-2023,AAPL,1682
1364,05-11-2023,AAPL,1683
1365,06-11-2023,AAPL,1684
1366,07-11-2023,AAPL,1685
1367,08-11-2023,AAPL,1686
1368,09-11-2023,AAPL,1687
1369,10-11-2023,AAPL,1688
1370,11-11-2023,AAPL,1689
1371,12-11-2023,AAPL,1690
1372,13-11-2023,AAPL,1691
1373,14-11-2023,AAPL,1692
1374,15-11-2023,AAPL,1693
1375,16-11-2023,AAPL,1694
1376,17-11-2023,AAPL,1695
1377,18-11-2023,AAPL,1696
1378,19-11-2023,AAPL,1697
1379,20-11-2023,AAPL,1698
1380,21-11-2023,AAPL,1699
1381,22-11-2023,AAPL,1700
1382,23-11-2023,AAPL,1701
1383,24-11-2023,AAPL,1702
1384,25-11-2023,AAPL,1703
1385,26-11-2023,AAPL,1704
1386,27-11-2023,AAPL,1705
1387,28-11-2023,AAPL,1706
1388,29-11-2023,AAPL,1707
1389,30-11-2023,AAPL,1708
1390,01-12-2023,AAPL,1709
1391,02-12-2023,AAPL,1710
1392,03-12-2023,AAPL,1711
1393,04-12-2023,AAPL,1712
1394,05-12-2023,AAPL,1713
1395,06-12-2023,AAPL,1714
1396,07-12-2023,AAPL,1715
1397,08-12-2023,AAPL,1716
1398,09-12-2023,AAPL,1717
1399,10-12-2023,AAPL,1718
1400,11-12-2023,AAPL,1719
1401,12-12-2023,AAPL,1720
1402,13-12-2023,AAPL,1721
1403,14-12-2023,AAPL,1722
1404,15-12-2023,AAPL,1723
1405,16-12-2023,AAPL,1724
1406,17-12-2023,AAPL,1725
1407,18-12-2023,AAPL,1726
1408,19-12-2023,AAPL,1727
1409,20-12-2023,AAPL,1728
1410,21-12-2023,AAPL,1729
1411,22-12-2023,AAPL,1730
1412,23-12-2023,AAPL,1731
1413,24-12-2023,AAPL,1732
1414,25-12-2023,AAPL,1733
1415,26-12-2023,AAPL,1734
1416,27-12-2023,AAPL,1735
1417,28-12-2023,AAPL,1736
1418,29-12-2023,AAPL,1737
1419,30-12-2023,AAPL,1738
1420,31-12-2023,AAPL,1739
1421,01-01-2024,AAPL,1740
1422,02-01-2024,AAPL,1741
1423,03-01-2024,AAPL,1742
1424,04-01-2024,AAPL,1743
1425,05-01-2024,AAPL,1744
1426,06-01-2024,AAPL,1745
1427,07-01-2024,AAPL,1746
1428,08-01-2024,AAPL,1747
1429,09-01-2024,AAPL,1748
1430,10-01-2024,AAPL,1749
1431,11-01-2024,AAPL,1750
1432,12-01-2024,AAPL,1751
1433,13-01-2024,AAPL,1752
1434,14-01-2024,AAPL,1753
1435,15-01-2024,AAPL,1754
1436,16-01-2024,AAPL,1755
1437,17-01-2024,AAPL,1756
1438,18-01-2024,AAPL,1757
1439,19-01-2024,AAPL,1758
1440,20-01-2024,AAPL,1759
1441,21-01-2024,AAPL,1760
1442,22-01-2024,AAPL,1761
1443,23-01-2024,AAPL,1762
1444,24-01-2024,AAPL,1763
1445,25-01-2024,AAPL,1764
1446,26-01-2024,AAPL,1765
1447,27-01-2024,AAPL,1766
1448,28-01-2024,AAPL,1767
1449,29-01-2024,AAPL,1768
1450,30-01-2024,AAPL,1769
1451,31-01-2024,AAPL,1770
1452,01-02-2024,AAPL,1771
1453,02-02-2024,AAPL,1772
1454,03-02-2024,AAPL,1773
1455,04-02-2024,AAPL,1774
1456,05-02-2024,AAPL,1775
1457,06-02-2024,AAPL,1776
1458,07-02-2024,AAPL,1777
1459,08-02-2024,AAPL,1778
1460,09-02-2024,AAPL,1779
1461,10-02-2024,AAPL,1780
1462,11-02-2024,AAPL,1781
1463,12-02-2024,AAPL,1782
1464,13-02-2024,AAPL,1783
1465,14-02-2024,AAPL,1784
1466,15-02-2024,AAPL,1785
1467,16-02-2024,AAPL,1786
1468,17-02-2024,AAPL,1787
1469,18-02-2024,AAPL,1788
1470,19-02-2024,AAPL,1789
1471,20-02-2024,AAPL,1790
1472,21-02-2024,AAPL,1791
1473,22-02-2024,AAPL,1792
1474,23-02-2024,AAPL,1793
1475,24-02-2024,AAPL,1794
1476,25-02-2024,AAPL,1795
1477,26-02-2024,AAPL,1796
1478,27-02-2024,AAPL,1797
1479,28-02-2024,AAPL,1798
1480,29-02-2024,AAPL,1799
1481,01-03-2024,AAPL,1800
1482,02-03-2024,AAPL,1801
1483,03-03-2024,AAPL,1802
1484,04-03-2024,AAPL,1803
1485,05-03-2024,AAPL,1804
1486,06-03-2024,AAPL,1805
1487,07-03-2024,AAPL,1806
1488,08-03-2024,AAPL,1807
1489,09-03-2024,AAPL,1808
1490,10-03-2024,AAPL,1809
1491,11-03-2024,AAPL,1810
1492,12-03-2024,AAPL,1811
1493,13-03-2024,AAPL,1812
1494,14-03-2024,AAPL,1813
1495,15-03-2024,AAPL,1814
1496,16-03-2024,AAPL,1815
1497,17-03-2024,AAPL,1816
1498,18-03-2024,AAPL,1817
1499,19-03-2024,AAPL,1818
1500,20-03-2024,AAPL,1819
1501,21-03-2024,AAPL,1820
1502,22-03-2024,AAPL,1821
1503,23-03-2024,AAPL,1822
1504,24-03-2024,AAPL,1823
1505,25-03-2024,AAPL,1824
1506,26-03-2024,AAPL,1825
1507,27-03-2024,AAPL,1826
1508,28-03-2024,AAPL,1827
1509,29-03-2024,AAPL,1828
1510,30-03-2024,AAPL,1829
1511,31-03-2024,AAPL,1830
1512,01-04-2024,AAPL,1831
1513,02-04-2024,AAPL,1832
1514,03-04-2024,AAPL,1833
1515,04-04-2024,AAPL,1834
1516,05-04-2024,AAPL,1835
1517,06-04-2024,AAPL,1836
1518,07-04-2024,AAPL,1837
1519,08-04-2024,AAPL,1838
1520,09-04-2024,AAPL,1839
1521,10-04-2024,AAPL,1840
1522,11-04-2024,AAPL,1841
1523,12-04-2024,AAPL,1842
1524,13-04-2024,AAPL,1843
1525,14-04-2024,AAPL,1844
1526,15-04-2024,AAPL,1845
1527,16-04-2024,AAPL,1846
1528,17-04-2024,AAPL,1847
1529,18-04-2024,AAPL,1848
1530,19-04-2024,AAPL,1849
1531,20-04-2024,AAPL,1850
1532,21-04-2024,AAPL,1851
1533,22-04-2024,AAPL,1852
1534,23-04-2024,AAPL,1853
1535,24-04-2024,AAPL,1854
1536,25-04-2024,AAPL,1855
1537,26-04-2024,AAPL,1856
1538,27-04-2024,AAPL,1857
1539,28-04-2024,AAPL,1858
1540,29-04-2024,AAPL,1859
1541,30-04-2024,AAPL,1860
1542,01-05-2024,AAPL,1861
1543,02-05-2024,AAPL,1862
1544,03-05-2024,AAPL,1863
1545,04-05-2024,AAPL,1864
1546,05-05-2024,AAPL,1865
1547,06-05-2024,AAPL,1866
1548,07-05-2024,AAPL,1867
1549,08-05-2024,AAPL,1868
1550,09-05-2024,AAPL,1869
1551,10-05-2024,AAPL,1870
1552,11-05-2024,AAPL,1871
1553,12-05-2024,AAPL,1872
1554,13-05-2024,AAPL,1873
1555,14-05-2024,AAPL,1874
1556,15-05-2024,AAPL,1875
1557,16-05-2024,AAPL,1876
1558,17-05-2024,AAPL,1877
1559,18-05-2024,AAPL,1878
1560,19-05-2024,AAPL,1879
1561,20-05-2024,AAPL,1880
1562,21-05-2024,AAPL,1881
1563,22-05-2024,AAPL,1882
1564,23-05-2024,AAPL,1883
1565,24-05-2024,AAPL,1884
1566,25-05-2024,AAPL,1885
1567,26-05-2024,AAPL,1886
1568,27-05-2024,AAPL,1887
1569,28-05-2024,AAPL,1888
1570,29-05-2024,AAPL,1889
1571,30-05-2024,AAPL,1890
1572,31-05-2024,AAPL,1891
1573,01-06-2024,AAPL,1892
1574,02-06-2024,AAPL,1893
1575,03-06-2024,AAPL,1894
1576,04-06-2024,AAPL,1895
1577,05-06-2024,AAPL,1896
1578,06-06-2024,AAPL,1897
1579,07-06-2024,AAPL,1898
1580,08-06-2024,AAPL,1899
1581,09-06-2024,AAPL,1900
1582,10-06-2024,AAPL,1901
1583,11-06-2024,AAPL,1902
1584,12-06-2024,AAPL,1903
1585,13-06-2024,AAPL,1904
1586,14-06-2024,AAPL,1905
1587,15-06-2024,AAPL,1906
1588,16-06-2024,AAPL,1907
1589,17-06-2024,AAPL,1908
1590,18-06-2024,AAPL,1909
1591,19-06-2024,AAPL,1910
1592,20-06-2024,AAPL,1911
1593,21-06-2024,AAPL,1912
1594,22-06-2024,AAPL,1913
1595,23-06-2024,AAPL,1914
1596,24-06-2024,AAPL,1915
1597,25-06-2024,AAPL,1916
1598,26-06-2024,AAPL,1917
1599,27-06-2024,AAPL,1918
1600,28-06-2024,AAPL,1919
1601,29-06-2024,AAPL,1920
1602,30-06-2024,AAPL,1921
1603,01-07-2024,AAPL,1922
1604,02-07-2024,AAPL,1923
1605,03-07-2024,AAPL,1924
1606,04-07-2024,AAPL,1925
1607,05-07-2024,AAPL,1926
1608,06-07-2024,AAPL,1927
1609,07-07-2024,AAPL,1928
1610,08-07-2024,AAPL,1929
1611,09-07-2024,AAPL,1930
1612,10-07-2024,AAPL,1931
1613,11-07-2024,AAPL,1932
1614,12-07-2024,AAPL,1933
1615,13-07-2024,AAPL,1934
1616,14-07-2024,AAPL,1935
1617,15-07-2024,AAPL,1936
1618,16-07-2024,AAPL,1937
1619,17-07-2024,AAPL,1938
1620,18-07-2024,AAPL,1939
1621,19-07-2024,AAPL,1940
1622,20-07-2024,AAPL,1941
1623,21-07-2024,AAPL,1942
1624,22-07-2024,AAPL,1943
1625,23-07-2024,AAPL,1944
1626,24-07-2024,AAPL,1945
1627,25-07-2024,AAPL,1946
1628,26-07-2024,AAPL,1947
1629,27-07-2024,AAPL,1948
1630,28-07-2024,AAPL,1949
1631,29-07-2024,AAPL,1950
1632,30-07-2024,AAPL,1951
1633,31-07-2024,AAPL,1952
1634,01-08-2024,AAPL,1953
1635,02-08-2024,AAPL,1954
1636,03-08-2024,AAPL,1955
1637,04-08-2024,AAPL,1956
1638,05-08-2024,AAPL,1957
1639,06-08-2024,AAPL,1958
1640,07-08-2024,AAPL,1959
1641,08-08-2024,AAPL,1960
1642,09-08-2024,AAPL,1961
1643,10-08-2024,AAPL,1962
1644,11-08-2024,AAPL,1963
1645,12-08-2024,AAPL,1964
1646,13-08-2024,AAPL,1965
